complaint_id,product,sub_product,issue,category,date_received,narrative_snippet,metric
21788402,Mortgage,Home equity loan or line of credit (HELOC),Struggling to pay mortgage,LEVEL_2_FRUSTRATED,2026-05-01T12:00:00-05:00,,housing_despair
21772029,Mortgage,Conventional home mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-30T12:00:00-05:00,,housing_despair
21768711,Mortgage,VA mortgage,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-30T12:00:00-05:00,,housing_despair
21764956,Mortgage,Conventional home mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-30T12:00:00-05:00,,housing_despair
21755439,Mortgage,Home equity loan or line of credit (HELOC),Trouble during payment process,LEVEL_1_AWARE,2026-04-30T12:00:00-05:00,,housing_despair
21737128,Mortgage,VA mortgage,Closing on a mortgage,LEVEL_1_AWARE,2026-04-30T12:00:00-05:00,,housing_despair
21709668,Mortgage,VA mortgage,Struggling to pay mortgage,LEVEL_2_FRUSTRATED,2026-04-29T12:00:00-05:00,,housing_despair
21699568,Mortgage,VA mortgage,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-29T12:00:00-05:00,,housing_despair
21692935,Mortgage,VA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-29T12:00:00-05:00,,housing_despair
21690311,Mortgage,VA mortgage,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-29T12:00:00-05:00,,housing_despair
21685201,Mortgage,Reverse mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-28T12:00:00-05:00,,housing_despair
21683299,Mortgage,Home equity loan or line of credit (HELOC),Trouble during payment process,LEVEL_1_AWARE,2026-04-28T12:00:00-05:00,,housing_despair
21682072,Mortgage,FHA mortgage,Struggling to pay mortgage,LEVEL_2_FRUSTRATED,2026-04-28T12:00:00-05:00,,housing_despair
21680151,Mortgage,Manufactured home loan,Trouble during payment process,LEVEL_1_AWARE,2026-04-28T12:00:00-05:00,,housing_despair
21677408,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-28T12:00:00-05:00,,housing_despair
21673889,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-28T12:00:00-05:00,,housing_despair
21672830,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-28T12:00:00-05:00,,housing_despair
21669844,Mortgage,Conventional home mortgage,Closing on a mortgage,LEVEL_1_AWARE,2026-04-28T12:00:00-05:00,,housing_despair
