complaint_id,product,sub_product,issue,category,date_received,narrative_snippet,metric
20892404,Mortgage,Conventional home mortgage,Struggling to pay mortgage,LEVEL_2_FRUSTRATED,2026-04-02T12:00:00-05:00,,housing_despair
20891425,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20887106,Mortgage,Conventional home mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20887036,Mortgage,Conventional home mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20885369,Mortgage,USDA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20880473,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20877823,Mortgage,VA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20877541,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20874439,Mortgage,Conventional home mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20874348,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20874245,Mortgage,Home equity loan or line of credit (HELOC),Struggling to pay mortgage,LEVEL_2_FRUSTRATED,2026-04-02T12:00:00-05:00,,housing_despair
20872077,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20871665,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20870990,Mortgage,Manufactured home loan,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20870324,Mortgage,VA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20870269,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20869836,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20868772,Mortgage,VA mortgage,Closing on a mortgage,LEVEL_1_AWARE,2026-04-02T12:00:00-05:00,,housing_despair
20892292,Mortgage,Conventional home mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20867450,Mortgage,FHA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20863868,Mortgage,Home equity loan or line of credit (HELOC),Improper use of your report,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20860672,Mortgage,Conventional home mortgage,Closing on a mortgage,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20860437,Mortgage,FHA mortgage,Struggling to pay mortgage,LEVEL_2_FRUSTRATED,2026-04-01T12:00:00-05:00,,housing_despair
20860222,Mortgage,VA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20859257,Mortgage,VA mortgage,Trouble during payment process,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20857247,Mortgage,VA mortgage,Closing on a mortgage,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20856711,Mortgage,Conventional home mortgage,Closing on a mortgage,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
20854198,Mortgage,Conventional home mortgage,Struggling to pay mortgage,LEVEL_2_FRUSTRATED,2026-04-01T12:00:00-05:00,,housing_despair
20852721,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,LEVEL_1_AWARE,2026-04-01T12:00:00-05:00,,housing_despair
