search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category
job search nightmare,zmrv-QT3ShE,https://www.youtube.com/watch?v=zmrv-QT3ShE,The Broken Job Market: Why Finding Work in 2026 feels Impossible,"Does it feel like your resume is disappearing into a black hole? You aren't alone. In this video, we dive deep into ""The Modern Job ...",2026-04-27,40,,LEVEL_1_AWARE
job search nightmare,OHsLYE2pjQU,https://www.youtube.com/watch?v=OHsLYE2pjQU,My Wife&#39;s Job Search Was a Nightmare - So I am Building PlatsAI,"My wife spent eight months job hunting in Sweden. Spreadsheets, cover letters from scratch, Arbetsförmedlingen, monthly ...",2026-04-07,9,,LEVEL_1_AWARE
job search nightmare,SmjD9GK7YQc,https://www.youtube.com/watch?v=SmjD9GK7YQc,The Job Market Just Got WORSE in 2026 (Here&#39;s Why),"The 2026 job market is officially cooked. In this video, we break down the brutal reality of trying to find work in 2026 — mass ...",2026-02-09,11729,,LEVEL_1_AWARE
job search nightmare,lBuIDK5g66Y,https://www.youtube.com/watch?v=lBuIDK5g66Y,Why You Can’t Get Hired: The Modern Job Market Crisis,"Does it feel like your resume is disappearing into a black hole? You aren't alone. In this video, we dive deep into ""The Modern Job ...",2026-04-29,39,,LEVEL_1_AWARE
job search nightmare,T2KLEGmGzBk,https://www.youtube.com/watch?v=T2KLEGmGzBk,Job Hunting &amp; Job Interviews Have Become A NIGHTMARE- Looking For Work Has Become A Game Of WIPEOUT,"Multiple interviews, take home assignments and you still Get GHOSTED. It's almost IMPOSSIBLE To Find a New Job! Buy my ...",2026-03-19,974,ghosted,LEVEL_2_STRUGGLING
job search nightmare,PdSpDRHj-o4,https://www.youtube.com/watch?v=PdSpDRHj-o4,Why It Takes 8 Months to Find a Job (The Truth About Modern Work),"It is 5 a.m., and you're staring at another 'Thank you for your interest, but...' email. According to the US Bureau of Labor Statistics, ...",2026-04-27,10,,LEVEL_1_AWARE
job search nightmare,9R2Y2CGLRn8,https://www.youtube.com/watch?v=9R2Y2CGLRn8,Blacklisted for a Misdemeanor? My Job Search Nightmare #shorts,"Former journalist facing job rejections due to a past misdemeanor. Background checks reveal the charge, leading to ...",2026-02-17,5,,LEVEL_1_AWARE
job search nightmare,QvRguxa4e18,https://www.youtube.com/watch?v=QvRguxa4e18,The AI Job Search Nightmare,"AI vs. Authenticity: Is your CV SEO slop? And are we losing the ""human"" in human resources? In this episode of Altered Britain, ...",2026-04-29,236,,LEVEL_1_AWARE
hundreds of applications no response,SOoM6U3mNsw,https://www.youtube.com/watch?v=SOoM6U3mNsw,"Hundreds of applications, almost no replies 😮‍💨 #Shorts","Everyone says the same thing right now, hundreds of applications, almost no replies. Breeze Apply matches your resume ...",2026-04-18,136,hundreds of applications,LEVEL_2_STRUGGLING
hundreds of applications no response,ncv9SDkbQ74,https://www.youtube.com/watch?v=ncv9SDkbQ74,"Hundreds of applications, almost no replies 😮💨 #Shorts","Hundreds of applications, almost no replies. This short shows the exact pain job seekers keep talking about, ATS mismatch, ...",2026-04-14,96,hundreds of applications,LEVEL_2_STRUGGLING
hundreds of applications no response,pfNWzeBFqwg,https://www.youtube.com/watch?v=pfNWzeBFqwg,Many applications no replies… Watch this #careeradvice #jobsearch #newjob #unemployed #jobsearchtips,,2026-04-15,3,,LEVEL_1_AWARE
hundreds of applications no response,Hg6bbZ-QQwo,https://www.youtube.com/watch?v=Hg6bbZ-QQwo,"50 Job Applications --No Replies... Get FREE Help (Training, Mentors, Cash)","50 Job Applications --No Replies... Get FREE Help (Training, Mentors, Cash)",2026-03-22,681,,LEVEL_1_AWARE
hundreds of applications no response,3pPm6UsEx-c,https://www.youtube.com/watch?v=3pPm6UsEx-c,Why are you getting no responses to your applications,"https://teamsoloqueue.gumroad.com/l/104remotejobs Why are you getting no responses to your applications, You're applying ...",2026-04-06,169,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,xIra2Toj-hU,https://www.youtube.com/watch?v=xIra2Toj-hU,50 Applications. 0 Replies. Here’s Why You Keep Getting Rejected,"If you're in college and still confused about internships, this video is your complete roadmap. Every year, thousands of students ...",2026-05-02,439,,LEVEL_1_AWARE
can't find job,15NkGTGS_xI,https://www.youtube.com/watch?v=15NkGTGS_xI,The Real Reason You CAN’T FIND A JOB ANYMORE ,Start the FREE Intro Courses with CourseCareers NOW! https://coursecareers.com/a/MarkSavant The job market is flooded.,2026-04-14,5004,,LEVEL_1_AWARE
can't find job,HuiRygpauzw,https://www.youtube.com/watch?v=HuiRygpauzw,&quot;I Can&#39;t Find a Job After 18 Months of Being Laid Off...&quot; Man Laid Off Says His Wife Works 2 Jobs 😔,"Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2026-03-21,38595,,LEVEL_1_AWARE
can't find job,zIr0Qvd219o,https://www.youtube.com/watch?v=zIr0Qvd219o,The Degree is Dead. Why America STOPPED Hiring,"Harvard MBAs can't find jobs. Nearly 1 in 5 graduates is unemployed, and the reason has nothing to do with intelligence, effort, ...",2026-04-10,311187,,LEVEL_1_AWARE
can't find job,oLZGbAqpBLc,https://www.youtube.com/watch?v=oLZGbAqpBLc,"&quot;Since DEI Ended, I Can&#39;t Find A Job&quot; — A Generation Of Women With No Options Left","Learn how I get clients, hire workers, and keep the profit (full system here): https://buymeacoffee.com/jaytbf/e/484734.",2026-03-26,8069,,LEVEL_1_AWARE
can't find job,3R9qaiNshZo,https://www.youtube.com/watch?v=3R9qaiNshZo,"&quot;Majority of Gen Z Is Unemployed...&quot; Woman Says They Can&#39;t Find Jobs, Face Layoffs, or Get Fired 🤔","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2026-02-05,70870,,LEVEL_1_AWARE
laid off and struggling,AKlf8EjqVOc,https://www.youtube.com/watch?v=AKlf8EjqVOc,Getting Laid Off Can Ruin Your Career,"In response to the recent influx of LinkedIn posts by people who've recently experienced layoffs, I tell my own story of when I was ...",2026-03-18,13425,,LEVEL_1_AWARE
laid off and struggling,Z8N5N1kYo6w,https://www.youtube.com/watch?v=Z8N5N1kYo6w,I&#39;ve Seen How Companies Decide Who Gets Laid Off First,"How do companies decide who gets laid off? The layoff decision process is more calculated than most employees realize, and ...",2026-04-11,259998,,LEVEL_1_AWARE
laid off and struggling,Uu57q4ekIWo,https://www.youtube.com/watch?v=Uu57q4ekIWo,"Man says he&#39;s been laid off for more than 18 months in high-level position in tech, can&#39;t find work","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2026-03-21,213573,,LEVEL_1_AWARE
laid off and struggling,vsPYixmhO5U,https://www.youtube.com/watch?v=vsPYixmhO5U,The Cost Of Being Laid Off Is WAY More Than Salary (DO THIS IMMEDIATELY),AD: Get started with Equity Bee: https://equitybee.com/employees-lp/li2?ref=YTTL&ad_id=LifeafterLayoff What does your ...,2026-04-16,29657,,LEVEL_1_AWARE
laid off and struggling,_HQtaQKVUlk,https://www.youtube.com/watch?v=_HQtaQKVUlk,"&quot;Everyone Is Getting Laid Off, Even In Tech...&quot; Enrollment For Computer Science Degrees Are Falling","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/morningshow Join the Bag Chasers ...",2026-02-17,69516,,LEVEL_1_AWARE
laid off and struggling,Um4XnmMKau8,https://www.youtube.com/watch?v=Um4XnmMKau8,"He Got Laid Off From AI Company, Now He’s EXPOSING EVERYTHING (It’s SCARY)","He worked inside the AI industry — until he was suddenly laid off. Now he's speaking out. In this video, we break down what he ...",2026-02-23,88118,,LEVEL_1_AWARE
laid off and struggling,7zHIDmrnOPw,https://www.youtube.com/watch?v=7zHIDmrnOPw,The Real Reason High Performers are Laid Off | Layoff Tactics,"Want a 1:1 consultation from me, write here: https://thecorporatediaries.myshopify.com/pages/1-1-text-consultation ...",2026-04-17,13647,,LEVEL_1_AWARE
laid off and struggling,FbSu7yB0VB8,https://www.youtube.com/watch?v=FbSu7yB0VB8,100 Days After My Layoff as an Engineer… The Truth,What happens after a Big Tech layoff… when the noise fades and you're left alone with your thoughts? In this deeply personal and ...,2026-04-04,126771,,LEVEL_1_AWARE
laid off and struggling,s7iU_WJgesQ,https://www.youtube.com/watch?v=s7iU_WJgesQ,This Is Why Older Workers Are Getting LAID OFF &amp; Can&#39;t Retire,2nd Channel @ZacV2 Compilation Channel @TheZacRiosShow My TikTok https://www.tiktok.com/@zacrios Chapters 00:00 ...,2026-02-22,361748,,LEVEL_1_AWARE
unemployment running out,o0_lFhLlN3c,https://www.youtube.com/watch?v=o0_lFhLlN3c,Retirement Is Permanent Unemployment? NEW Plan!,How Do You Know You'll Never Run Out of Money in Retirement? | The Retirement Roadmap Ep 15 #FinancialPlanning ...,2026-03-06,1244,,LEVEL_1_AWARE
unemployment running out,gUOxt3zySXE,https://www.youtube.com/watch?v=gUOxt3zySXE,Unemployed Man Caught Running Secret Van Business | Claimed &amp; Shamed,Unemployed man caught running secret van business while claiming insurance. Routine call exposed the fraud. Convicted at Old ...,2026-05-03,1901,,LEVEL_1_AWARE
unemployment running out,2H7lmPZaW_U,https://www.youtube.com/watch?v=2H7lmPZaW_U,Doing Everything Right and Still Unemployed? Here’s Why,"Doing everything “right” in school and still can't get hired? It's not you, the system is broken. Entry-level jobs are disappearing ...",2026-03-06,96,,LEVEL_1_AWARE
unemployment running out,ArBsLPn_x5Q,https://www.youtube.com/watch?v=ArBsLPn_x5Q,A Year of Unemployment Taught Me This,What do you do when you've done everything “right”… built a 20+ year career… and still find yourself unemployed? If you are ...,2026-03-31,78,,LEVEL_1_AWARE
unemployment running out,ZIQeUQwEa14,https://www.youtube.com/watch?v=ZIQeUQwEa14,I didn’t choose 8 months of unemployment,"I didn't choose 8 months of unemployment. But looking back, my body had been begging for it. I was running on cortisol and ...",2026-03-04,1611,,LEVEL_1_AWARE
job market is broken,RSr2sOL7w_M,https://www.youtube.com/watch?v=RSr2sOL7w_M,The Job Market Just BROKE.,Free Newsletter: https://armandcuret.substack.com/ Download Federal Resume Examples here: ...,2026-04-21,7843,,LEVEL_1_AWARE
job market is broken,JX5joQpAoys,https://www.youtube.com/watch?v=JX5joQpAoys,The Job Market Is Officially Broken,Need a resume/cover letter? Check out my templates! https://joshuafluke.store/ Join the community!,2026-02-19,79135,,LEVEL_1_AWARE
job market is broken,9UZySu94NG8,https://www.youtube.com/watch?v=9UZySu94NG8,The Job Market Is Broken in 2026 – Why No One Is Getting Hired,"The job market feels broken right now. Companies say they're hiring, but millions of people are sending out resumes and getting ...",2026-02-28,2167,,LEVEL_1_AWARE
job market is broken,MFzuybsykKI,https://www.youtube.com/watch?v=MFzuybsykKI,The Job Market is Officially Broken in 2026,"The job market feels upside down right now. People are sending out hundreds of applications, going through long interview ...",2026-03-23,5488,hundreds of applications,LEVEL_2_STRUGGLING
overqualified unemployed,LPLp0NWkhrU,https://www.youtube.com/watch?v=LPLp0NWkhrU,When Being Too Qualified Costs You Everything Financially,This story exposes a brutal personal_finance trap where overqualification leads to unemployment and financial collapse. Watch to ...,2026-04-21,1,,LEVEL_1_AWARE
overqualified unemployed,24klouT1_5U,https://www.youtube.com/watch?v=24klouT1_5U,When Being Too Qualified Costs You Everything Financially,This story exposes a brutal personal_finance trap where overqualification leads to unemployment and financial collapse. Watch to ...,2026-04-21,142,,LEVEL_1_AWARE
overqualified unemployed,7AXvH1GBXYg,https://www.youtube.com/watch?v=7AXvH1GBXYg,Degrees but No Jobs: Why Being Educated Isn’t Enough Anymore.The Silent struggle Unemployment  2026।,"What happens when you do everything ""right""—get the degree, pass the exams, and follow the rules—but the doors to a career ...",2026-03-08,208,,LEVEL_1_AWARE
overqualified unemployed,2Be3LiOac7U,https://www.youtube.com/watch?v=2Be3LiOac7U,Overqualified and Overlooked: The Reality of PhD Unemployment,"More people than ever are earning PhDs… but fewer are finding stable jobs. So what's really going wrong? In this video, we break ...",2026-03-27,215,overqualified,LEVEL_2_STRUGGLING
overqualified unemployed,m1YbZ2jDPkc,https://www.youtube.com/watch?v=m1YbZ2jDPkc,What “Overqualified” Really Means,"Unemployed. Send Wine. A faceless luxury satire on career clarity, composure, and reinvention. Today's reminder: Sometimes ...",2026-04-12,56,overqualified,LEVEL_2_STRUGGLING
overqualified unemployed,6U-8PQsEw4E,https://www.youtube.com/watch?v=6U-8PQsEw4E,Nearly one in five workers in Singapore overqualified for their jobs: MOM study,"According to a study by the Manpower Ministry, nearly one in five workers in Singapore is considered overqualified for their jobs ...",2026-04-14,13079,overqualified,LEVEL_2_STRUGGLING
overqualified unemployed,9TfhG_1Jwlw,https://www.youtube.com/watch?v=9TfhG_1Jwlw,How to Force Local Employers to Hire You (The Expat Secret),"Stop being ""overqualified and unemployed"" ➡️ https://youtu.be/Db1LkOFRkQ0?si=AAwoG3FiLZjNkgTa Living abroad but ...",2026-05-03,266,overqualified,LEVEL_2_STRUGGLING
desperate for job,rXEUGj_9Y7o,https://www.youtube.com/watch?v=rXEUGj_9Y7o,10 &#39;Boring&#39; Jobs That Secretly Pay $35+ an Hour And Are Desperate for Workers,"From actuaries to information security analysts, these 10 ""boring"" jobs pay $35 an hour or more and are actively hiring, making ...",2026-04-02,9,,LEVEL_1_AWARE
desperate for job,e9emQfY3LSI,https://www.youtube.com/watch?v=e9emQfY3LSI,Top 8 Trade Jobs DESPERATE for Workers in 2026,Learn how to build INCOME on YouTube (under 4 hrs/week): https://go.shanehummus.com/zach Access Free Intro Courses by ...,2026-04-16,5991,,LEVEL_1_AWARE
desperate for job,kvhabdS2Xso,https://www.youtube.com/watch?v=kvhabdS2Xso,Desperate for Work? Try This Powerful Prayer,Are you searching for a job and feeling stressed or hopeless? This video is a powerful prayer to God for job success and career ...,2026-04-30,9,hopeless,LEVEL_3_CRISIS
laid off what now,x0-a4zzcMxo,https://www.youtube.com/watch?v=x0-a4zzcMxo,Layoffs are SKYROCKETING in 2026... | AI Replacing Jobs,"Mass Layoffs in 2026 are skyrocketing. The layoff story most Americans are reading in 2026 is wrong, and that's the reason ...",2026-04-29,26528,,LEVEL_1_AWARE
laid off what now,XWlUEebIpEs,https://www.youtube.com/watch?v=XWlUEebIpEs,I Got Laid Off at 32… Now What?,"Last week, I was laid off from my “big girl” job at 32. I've never been fired. Never been laid off. And honestly… I didn't see it coming ...",2026-02-27,621,,LEVEL_1_AWARE
laid off what now,SDYRrDe7b3Y,https://www.youtube.com/watch?v=SDYRrDe7b3Y,He Got Laid Off... Now He Makes $250K/Year From Goodwill’s Trash!,Thanks so much to @HairyTornado for having me!,2026-04-25,43252,,LEVEL_1_AWARE
laid off what now,v2z5woqJFk4,https://www.youtube.com/watch?v=v2z5woqJFk4,2026 Layoffs Explode to 2008 Levels (No One Can Find Work),"Mass layoffs, hiring freezes, ghost jobs, and why no one can find a job in 2026 — even with a degree. Try Rocket Money for FREE: ...",2026-02-19,109746,,LEVEL_1_AWARE
laid off what now,333CaRaZY2k,https://www.youtube.com/watch?v=333CaRaZY2k,"Worst January for layoffs since 2009, report finds","Last month marked the worst January for job layoffs since 2009, according to a new report from ouplacement firm Challenger Gray ...",2026-02-05,54657,,LEVEL_1_AWARE
