search_term,video_id,url,title,category
flight delay horror story,0NS1NiY8qeE,https://www.youtube.com/watch?v=0NS1NiY8qeE,A girl on the runway #horror #storytime #horrorstories,LEVEL_1_AWARE
flight delay horror story,LIQHE1oOKco,https://www.youtube.com/watch?v=LIQHE1oOKco,"Lose angles usa airport real horror Stories 3 days before don,t miss you full watch#scarystories",LEVEL_1_AWARE
flight delay horror story,fI97gnvYuns,https://www.youtube.com/watch?v=fI97gnvYuns,The Man Who Missed Flight 11 (9/11 Miracle #creepystories,LEVEL_1_AWARE
flight delay horror story,O2ZzCpDuZS8,https://www.youtube.com/watch?v=O2ZzCpDuZS8,She Whispered &quot;Transfer&quot; on a Delayed Flight...Then Vanished on Camera #creepystories #horrorstories,LEVEL_2_FRUSTRATED
flight delay horror story,bYxDgW0uncI,https://www.youtube.com/watch?v=bYxDgW0uncI,Frontier Airlines: The Most UNHINGED Airline Yet,LEVEL_3_CRISIS
flight delay horror story,_lruirT0_Ks,https://www.youtube.com/watch?v=_lruirT0_Ks,THE DEAD PASSENGERON FLIGHT 237/  This is not just a story… it’s a warning,LEVEL_2_FRUSTRATED
flight delay horror story,1UBPKphAoFs,https://www.youtube.com/watch?v=1UBPKphAoFs,Meghan Reinertsen’s In-Flight Emergency,LEVEL_1_AWARE
flight delay horror story,PHMf1NYrePg,https://www.youtube.com/watch?v=PHMf1NYrePg,Her Boarding Pass Said Deceased” | The Phantom Flight Denver Airport,LEVEL_1_AWARE
flight delay horror story,kDaldAaHpfs,https://www.youtube.com/watch?v=kDaldAaHpfs,Terrifying Thanksgiving Tale : Airport Horror 🍗💀,LEVEL_1_AWARE
flight delay horror story,LYBkv4m53dE,https://www.youtube.com/watch?v=LYBkv4m53dE,HOA Karen Tries to Create ‘First Class’ on a Plane — Gets Dragged Off Mid-Flight!,LEVEL_1_AWARE
flight delay horror story,X86EgtxMQuE,https://www.youtube.com/watch?v=X86EgtxMQuE,New Passport Rules STRICT Starting Jan 1st 2026 (Don&#39;t Get DENIED) | Global Flow,LEVEL_1_AWARE
airline customer service nightmare,uLDjJMbscms,https://www.youtube.com/watch?v=uLDjJMbscms,Wizz Airlines Nightmare: Worst Customer Service Ever 😡✈️ #travelfail,LEVEL_1_AWARE
airline customer service nightmare,fXYOBaOz6MA,https://www.youtube.com/watch?v=fXYOBaOz6MA,Bank&#39;s Genius Move: Free Wine After Travel Nightmare! #CustomerService #shorts,LEVEL_1_AWARE
airline customer service nightmare,6HY8G0XztiI,https://www.youtube.com/watch?v=6HY8G0XztiI,Lufthansa_ Airlines ®️ Customer Service™️ Contact Numbers The Complete 2025®️,LEVEL_1_AWARE
airline customer service nightmare,24C8QrqxSuM,https://www.youtube.com/watch?v=24C8QrqxSuM,"Airline NIGHTMARE: Lost in Translation &amp; Policy, They Don&#39;t Care! #shorts",LEVEL_1_AWARE
airline customer service nightmare,RPcL1QCiMXc,https://www.youtube.com/watch?v=RPcL1QCiMXc,🧳 How to Fix Flight Problems With Spirit Airlines Customer Service,LEVEL_1_AWARE
airline customer service nightmare,obXH0WFcK0c,https://www.youtube.com/watch?v=obXH0WFcK0c,What role does airline customer service play in problems?,LEVEL_1_AWARE
airline customer service nightmare,FeNjR5jzlqw,https://www.youtube.com/watch?v=FeNjR5jzlqw,China Eastern Airlines Customer Service: One Call to Fix All Flight Problems!,LEVEL_1_AWARE
airline customer service nightmare,E74L3S4Wblg,https://www.youtube.com/watch?v=E74L3S4Wblg,Booking Problems? Speak To Someone At Delta Airlines Customer Service [Complete Guide],LEVEL_1_AWARE
airline customer service nightmare,uBXsU5eBTeU,https://www.youtube.com/watch?v=uBXsU5eBTeU,What Should I Ask Airline Customer Service After a Cancellation?,LEVEL_1_AWARE
stuck at airport overnight,QaLlDKscdLA,https://www.youtube.com/watch?v=QaLlDKscdLA,I Tested Airports After Midnight,LEVEL_1_AWARE
stuck at airport overnight,rEoag_uc0Sw,https://www.youtube.com/watch?v=rEoag_uc0Sw,"I Got Stuck At The Airport Overnight, Then Someone Whispered: &quot;Follow Me, Quickly&quot;",LEVEL_1_AWARE
stuck at airport overnight,XdIGcTnPQH8,https://www.youtube.com/watch?v=XdIGcTnPQH8,What To Do If You’re Stuck at a Foreign Airport Overnight,LEVEL_1_AWARE
stuck at airport overnight,wE6m379LMRA,https://www.youtube.com/watch?v=wE6m379LMRA,Travel troubles: Flight cancellations in STL leaves those stuck at airport,LEVEL_1_AWARE
stuck at airport overnight,CtLZRUI2wwY,https://www.youtube.com/watch?v=CtLZRUI2wwY,Airport Chaos: Stuck Overnight with Mimi in Jamaica! #shorts,LEVEL_1_AWARE
stuck at airport overnight,23rmkxmUJBE,https://www.youtube.com/watch?v=23rmkxmUJBE,"Stuck at the Airport Overnight, a Stranger Sat Beside Me—And His Smile Made Time Stand Still",LEVEL_1_AWARE
stuck at airport overnight,nKHDwz9qeOA,https://www.youtube.com/watch?v=nKHDwz9qeOA,Stranded Man Survives Inside an Airport | The Terminal Movie Recap #movie #movierecap #shorts,LEVEL_3_CRISIS
stuck at airport overnight,EN8kgjx-3So,https://www.youtube.com/watch?v=EN8kgjx-3So,End of the Year Dump (12/5): Story About How I Got Stuck at Detroit Airport Overnight,LEVEL_1_AWARE
stuck at airport overnight,ELhE_fRLfFs,https://www.youtube.com/watch?v=ELhE_fRLfFs,Heavy Weather  Creates Turmoil | Heathrow: Britain&#39;s Busiest Airport (S2) | Up Close,LEVEL_1_AWARE
missed connection airline,jpXhqsJLCKE,https://www.youtube.com/watch?v=jpXhqsJLCKE,Airline Delay Compensation: Budget Travelers Beware! #shorts,LEVEL_1_AWARE
missed connection airline,VP4xKfiwqAI,https://www.youtube.com/watch?v=VP4xKfiwqAI,How Does Missed Connection Policy Vary For Flight Transfers?,LEVEL_1_AWARE
missed connection airline,rnHKl7e_8ps,https://www.youtube.com/watch?v=rnHKl7e_8ps,How To Understand Airline Rules For Missed Connections?,LEVEL_1_AWARE
missed connection airline,tJnb8fUI0Xo,https://www.youtube.com/watch?v=tJnb8fUI0Xo,✈️ Missed your connection? Travel insurance covers the extra costs | PolicyAdvisor.mp4,LEVEL_1_AWARE
missed connection airline,2nUDBhUwYic,https://www.youtube.com/watch?v=2nUDBhUwYic,Why Contact the Airline Quickly for Your Missed Connection?,LEVEL_1_AWARE
missed connection airline,S6f6AFg2E-4,https://www.youtube.com/watch?v=S6f6AFg2E-4,Are Airlines Responsible for Hotel Vouchers After a Missed Connection?,LEVEL_3_CRISIS
missed connection airline,q7WjApRgULQ,https://www.youtube.com/watch?v=q7WjApRgULQ,Can Passengers Receive Meal Vouchers For Missed Connections?,LEVEL_1_AWARE
missed connection airline,S4qVKPpbLXQ,https://www.youtube.com/watch?v=S4qVKPpbLXQ,How To Find My Missed Connection Cause?,LEVEL_1_AWARE
missed connection airline,NAY9xmNykFc,https://www.youtube.com/watch?v=NAY9xmNykFc,Who Is Responsible For A Missed Connection When MCT Is Met?,LEVEL_1_AWARE
missed connection airline,Y8r0q4524dE,https://www.youtube.com/watch?v=Y8r0q4524dE,Flight Delayed! Missed Connection? Watch How I Rebooked Fast ✈️ #englishconversation,LEVEL_2_FRUSTRATED
airline ruined vacation,_gpwHjNY0YQ,https://www.youtube.com/watch?v=_gpwHjNY0YQ,How to Ruin Family Vacation,LEVEL_1_AWARE
airline ruined vacation,YcyRUgnkbmg,https://www.youtube.com/watch?v=YcyRUgnkbmg,She Threw Coins Into A Plane Engine 😱,LEVEL_1_AWARE
airline ruined vacation,7sfLBa7K4tg,https://www.youtube.com/watch?v=7sfLBa7K4tg,Elderly Couple&#39;s Dream Vacation Rescued by Delta&#39;s Hero Flight Attendant,LEVEL_1_AWARE
airline ruined vacation,N3xxksqs4p8,https://www.youtube.com/watch?v=N3xxksqs4p8,Crazy Karen Snaps at Airport Burger King Over Ruined Vacation | Karens Getting Arrested By Police,LEVEL_1_AWARE
airline ruined vacation,9FJYWzLnDrw,https://www.youtube.com/watch?v=9FJYWzLnDrw,"My Family And Sister Said, &#39;You Ruined Our Vacation!&#39; Because I Boarded a Secret Flight to Sedona",LEVEL_1_AWARE
airline ruined vacation,t53bT-ToMbM,https://www.youtube.com/watch?v=t53bT-ToMbM,Airlines hate this duffle😈 #travel2025 #travelhacks #travelbags #vacation,LEVEL_1_AWARE
airline ruined vacation,SrED0SJwfPk,https://www.youtube.com/watch?v=SrED0SJwfPk,Psycho Karen Snaps at Airport Burger King Over Ruined Vacation | Karens Getting Arrested By Police,LEVEL_1_AWARE
flight cancelled no refund,xd20cI7dWNM,https://www.youtube.com/watch?v=xd20cI7dWNM,Indigo Flight Canceled Refund News: हजारों यात्री फंसे! रिफंड कैसे मिलेगा?| DGCA New Rules Explained,LEVEL_1_AWARE
flight cancelled no refund,z4XU_-Wcwzo,https://www.youtube.com/watch?v=z4XU_-Wcwzo,DGCA To Introduce New Option To Cancel Or Reschedule Flights With Full Refund Soon?,LEVEL_1_AWARE
flight cancelled no refund,P4FZMZCJP8I,https://www.youtube.com/watch?v=P4FZMZCJP8I,#indigocrisis: Sorry For Hardships Caused: IndiGo Offers Full Refunds For Flights Cancelled | News18,LEVEL_2_FRUSTRATED
flight cancelled no refund,iMEliTH4B1M,https://www.youtube.com/watch?v=iMEliTH4B1M,No Stay or Food Given - Stranded Indigo Passengers Say Flights Cancelled Without Warning,LEVEL_3_CRISIS
flight cancelled no refund,sG-9ygZj28k,https://www.youtube.com/watch?v=sG-9ygZj28k,Indigo flight cancel? Get 100% refund! #cameenalgoel #moneytips #finance #indigo,LEVEL_2_FRUSTRATED
flight cancelled no refund,zleKQNNBxf4,https://www.youtube.com/watch?v=zleKQNNBxf4,నాకు క్యాన్సర్.. ఇక్కడే చనిపోతే.. | Women Passenger Emotional Reaction on Indigo Flight Cancellation,LEVEL_1_AWARE
flight cancelled no refund,5TKorvtmbJA,https://www.youtube.com/watch?v=5TKorvtmbJA,Refund Against Airline | @legalfree  #compensation #flight #refund,LEVEL_1_AWARE
flight cancelled no refund,b68WM7XUbVc,https://www.youtube.com/watch?v=b68WM7XUbVc,"Massive Chaos At Airports As Indigo Flights Get Cancelled, Delayed After New Rules Kick In | Watch",LEVEL_2_FRUSTRATED
flight cancelled no refund,TELqXTcB90s,https://www.youtube.com/watch?v=TELqXTcB90s,How to Cancel IndiGo Flight Ticket with 100% Refund | IndiGo Flight Cancellation Charges,LEVEL_1_AWARE
airline travel disaster 2025,_29oWkPIiM4,https://www.youtube.com/watch?v=_29oWkPIiM4,ONLY 4 Survived | The Story of American Airlines 965,LEVEL_1_AWARE
airline travel disaster 2025,vCT7fCtn6BY,https://www.youtube.com/watch?v=vCT7fCtn6BY,Chilling images of UPS plane breaking up before deadly crash released by NTSB,LEVEL_1_AWARE
airline travel disaster 2025,OAQucWV0Puk,https://www.youtube.com/watch?v=OAQucWV0Puk,Germany in Chaos! Heavy Snowstorm Covers Munich Airport ❄️ Travel DISASTER in München,LEVEL_1_AWARE
airline travel disaster 2025,4-hqz9r1t1c,https://www.youtube.com/watch?v=4-hqz9r1t1c,2020 to 2025 and the worst airplane disaster ￼,LEVEL_1_AWARE
airline travel disaster 2025,2kLSjazUGi4,https://www.youtube.com/watch?v=2kLSjazUGi4,Dual Engine Failure Forces Highway Landing Crash | Mayday: Science of Disaster,LEVEL_1_AWARE
airline travel disaster 2025,shBAgMGYuZY,https://www.youtube.com/watch?v=shBAgMGYuZY,2025 Plane Disasters Part 2 #aviation #2025 #planecrash,LEVEL_1_AWARE
airline travel disaster 2025,ywrOFzmmgzw,https://www.youtube.com/watch?v=ywrOFzmmgzw,"3 killed, 11 injured after UPS plane crashes in Louisville",LEVEL_1_AWARE
airline travel disaster 2025,yQM5TNkJHo4,https://www.youtube.com/watch?v=yQM5TNkJHo4,Kalogeras Sisters HOLIDAY TRAVEL DISASTER (everything went wrong),LEVEL_1_AWARE
airline travel disaster 2025,Ou9c9M0L4SI,https://www.youtube.com/watch?v=Ou9c9M0L4SI,NASA Built This Plane and Regretted It #shorts,LEVEL_1_AWARE
airline travel disaster 2025,xXg85qmuuzs,https://www.youtube.com/watch?v=xXg85qmuuzs,2025 Plane Disasters Part 1| #aviation #2025 #planecrash,LEVEL_1_AWARE
